Cruise,Station,Gear,FishNum,Family,Taxon,Idconfirm,GeneticID,FF,DatePro,PhotoNum,SL,FL,TL,Wt,TGW,EGW,GutMB,GutV.ID,SIA,FishBarcoding,Prey_Num,Prey_Taxon,Obs_Length,Mag,Actual_Length,TotalNumPrey,TotalPrey_gut,Date_MorphID,SwimBladder,Gonads,Gonwt,Sex,Gonadpreservative,Head,Comments,Comments_PostDissection,Gut_comments,Prey_Comments
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7715-16,51,NA,NA,2.4451,0.164,NA,N,Y,Y,Y,NA,DigCopepod,NA,NA,NA,2,7,7/6/2020,IA,N,NA,NA,NA,Y,NA,gonad in vial for Lyndsey,"gut black, very digested copepods",NA
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7715-16,51,NA,NA,2.4451,0.164,NA,N,Y,Y,Y,1,Candacia,NA,NA,NA,NA,7,7/6/2020,IA,N,NA,NA,NA,Y,NA,gonad in vial for Lyndsey,"gut black, very digested copepods",NA
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7715-16,51,NA,NA,2.4451,0.164,NA,N,Y,Y,Y,2,Candacia,NA,NA,NA,NA,7,7/6/2020,IA,N,NA,NA,NA,Y,NA,gonad in vial for Lyndsey,"gut black, very digested copepods",NA
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7715-16,51,NA,NA,2.4451,0.164,NA,N,Y,Y,Y,3,Candacia,NA,NA,NA,NA,7,7/6/2020,IA,N,NA,NA,NA,Y,NA,gonad in vial for Lyndsey,"gut black, very digested copepods",NA
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7715-16,51,NA,NA,2.4451,0.164,NA,N,Y,Y,Y,4,Candacia,NA,NA,NA,NA,7,7/6/2020,IA,N,NA,NA,NA,Y,NA,gonad in vial for Lyndsey,"gut black, very digested copepods",NA
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7715-16,51,NA,NA,2.4451,0.164,NA,N,Y,Y,Y,5,Candacia,NA,NA,NA,NA,7,7/6/2020,IA,N,NA,NA,NA,Y,NA,gonad in vial for Lyndsey,"gut black, very digested copepods",NA
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7715-16,51,NA,NA,2.4451,0.164,NA,N,Y,Y,Y,6,DigCopepod,NA,NA,NA,NA,7,7/6/2020,IA,N,NA,NA,NA,Y,NA,gonad in vial for Lyndsey,"gut black, very digested copepods",NA
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7715-16,51,NA,NA,2.4451,0.164,NA,N,Y,Y,Y,7,DigCopepod,NA,NA,NA,NA,7,7/6/2020,IA,N,NA,NA,NA,Y,NA,gonad in vial for Lyndsey,"gut black, very digested copepods",NA
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7722,49,NA,NA,2.1309,0.126,NA,N,Y,Y,N,NA,Pleuromamma,NA,NA,NA,1,7,7/13/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label added",NA
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7722,49,NA,NA,2.1309,0.126,NA,N,Y,Y,N,1,Pleuromamma,NA,NA,NA,NA,7,7/13/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label added",NA
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7722,49,NA,NA,2.1309,0.126,NA,N,Y,Y,N,NA,DigCopepod,NA,NA,NA,3,7,7/13/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label added",NA
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7722,49,NA,NA,2.1309,0.126,NA,N,Y,Y,N,2,DigCopepod,NA,NA,NA,NA,7,7/13/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label added",NA
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7722,49,NA,NA,2.1309,0.126,NA,N,Y,Y,N,3,DigCopepod,NA,NA,NA,NA,7,7/13/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label added",NA
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7722,49,NA,NA,2.1309,0.126,NA,N,Y,Y,N,4,DigCopepod,NA,NA,NA,NA,7,7/13/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label added",NA
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7722,49,NA,NA,2.1309,0.126,NA,N,Y,Y,N,NA,Calanoid,NA,NA,NA,3,7,7/13/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label added",NA
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7722,49,NA,NA,2.1309,0.126,NA,N,Y,Y,N,5,Calanoid,1.6,0.8,2,NA,7,7/13/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label added",NA
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7722,49,NA,NA,2.1309,0.126,NA,N,Y,Y,N,6,Calanoid,1.5,0.8,1.88,NA,7,7/13/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label added",NA
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7722,49,NA,NA,2.1309,0.126,NA,N,Y,Y,N,7,Calanoid,1.3,0.8,1.63,NA,7,7/13/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label added",NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,NA,DigAmphipod,NA,NA,NA,1,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,1,DigAmphipod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,NA,Calanoid,NA,NA,NA,3,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,2,Calanoid,1.6,0.8,2,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,NA,DigCopepod,NA,NA,NA,13,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,3,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,NA,Calanus,NA,NA,NA,3,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,4,Calanus,1.8,0.8,2.25,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,5,Calanus,2,0.8,2.5,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,6,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,NA,Candacia,NA,NA,NA,2,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,7,Candacia,2,0.8,2.5,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,8,Calanus,2.2,0.8,2.75,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,9,Candacia,1.8,0.8,2.25,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,NA,Hyperiidea,NA,NA,NA,1,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,10,Hyperiidea,2.4,0.8,3,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,11,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,12,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,13,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,14,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,15,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,16,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,17,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,18,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,19,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,20,Calanoid,1.7,0.8,2.13,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,21,Calanoid,1.9,0.8,2.38,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,22,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7724-25,45,NA,NA,1.673,NA,NA,N,Y,Y,N,23,DigCopepod,NA,NA,NA,NA,23,7/6/2020,N,N,NA,?,NA,Y,"Didn't keep body, used most of the tissue for SIA.",NA,gut black,NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,NA,UnknownSoft,NA,NA,NA,1,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,1,UnknownSoft,NA,NA,NA,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,NA,Calanoid,NA,NA,NA,6,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,2,Calanoid,1.9,0.8,2.38,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,3,Calanoid,NA,NA,NA,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,4,Calanoid,1.3,0.8,1.63,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,5,Calanoid,2,0.8,2.5,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,6,Calanoid,1.7,0.8,2.13,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",centropages or v small candcia
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,7,Calanoid,1.9,0.8,2.38,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,NA,DigCopepod,NA,NA,NA,10,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,8,DigCopepod,NA,NA,NA,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,9,DigCopepod,NA,NA,NA,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,10,DigCopepod,NA,NA,NA,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,11,DigCopepod,NA,NA,NA,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,12,DigCopepod,NA,NA,NA,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,13,DigCopepod,NA,NA,NA,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,14,DigCopepod,NA,NA,NA,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,15,DigCopepod,NA,NA,NA,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,16,DigCopepod,NA,NA,NA,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,17,DigCopepod,NA,NA,NA,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,NA,Temora stylifera,NA,NA,NA,1,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.",NA
HB1907,2,MWT3,144,Myctophidae,Hygophum hygomii,Yes - visually PEC,NA,Y,11/19/2019,7726-27,48,NA,NA,2.007,NA,NA,N,Y,Y,N,18,Temora stylifera,1.9,1.6,1.12,NA,18,7/6/2020,N,N,NA,M,NA,Y,NA,NA,"gut black, internal label mised, added to vial.","checked 5th leg of male, correct sp ID"
HB1907,2,MWT6,162,Stomiidae,Chauliodus sloani,Yes - visually PEC,NA,Y,6/9/2020,7921-22,124,NA,NA,5.1,0.16,NA,N,Y,Y,N,NA,Empty,NA,NA,NA,0,0,6/25/2020,NA,Y,NA,F,NA,Y,Didn't seem like much in stomach that wasn't digested but kept anyway. Lots of eggs. Didn't keep body.,NA,gut white/clear,NA
HB1907,2,MWT6,162,Stomiidae,Chauliodus sloani,Yes - visually PEC,NA,Y,6/9/2020,7921-22,124,NA,NA,5.1,0.16,NA,N,Y,Y,N,0,Empty,NA,NA,NA,NA,0,6/25/2020,NA,Y,NA,F,NA,Y,Didn't seem like much in stomach that wasn't digested but kept anyway. Lots of eggs. Didn't keep body.,NA,gut white/clear,NA
HB1907,2,MWT6,167,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,6/9/2020,7928,188,NA,NA,30.24,NA,NA,N,N,Y,N,NA,DigCopepod,NA,NA,NA,1,2,6/26/2020,NA,N,NA,?,NA,Y,NA,NA,gut black,NA
HB1907,2,MWT6,167,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,6/9/2020,7928,188,NA,NA,30.24,NA,NA,N,N,Y,N,1,DigCopepod,NA,NA,NA,NA,2,6/26/2020,NA,N,NA,?,NA,Y,NA,NA,gut black,NA
HB1907,2,MWT6,167,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,6/9/2020,7928,188,NA,NA,30.24,NA,NA,N,N,Y,N,NA,UnknownSoft,NA,NA,NA,1,2,6/26/2020,NA,N,NA,?,NA,Y,NA,NA,gut black,NA
HB1907,2,MWT6,167,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,6/9/2020,7928,188,NA,NA,30.24,NA,NA,N,N,Y,N,1,UnknownSoft,NA,NA,NA,NA,2,6/26/2020,NA,N,NA,?,NA,Y,NA,NA,gut black,NA
HB1907,2,MWT6,168,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/9/2020,7930,NA,NA,319,3.62,~0.1,NA,N,Y,Y,N,NA,Empty,NA,NA,NA,0,0,6/29/2020,NA,N,NA,?,NA,Y,"I think a lot of fatty tissue in cavity (images 7934-35). Kept some tissue for barcoding if reqd, in with head. Quite an obvious extendable mouth/anterior stomach!",NA,"black gut, empty",NA
HB1907,2,MWT6,168,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/9/2020,7930,NA,NA,319,3.62,~0.1,NA,N,Y,Y,N,0,Empty,NA,NA,NA,NA,0,6/29/2020,NA,N,NA,?,NA,Y,"I think a lot of fatty tissue in cavity (images 7934-35). Kept some tissue for barcoding if reqd, in with head. Quite an obvious extendable mouth/anterior stomach!",NA,"black gut, empty",NA
HB1907,2,MWT6,169,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/9/2020,7931,NA,NA,347,4.26,~0.1,NA,N,Y,N,N,NA,Empty,NA,NA,NA,0,0,6/25/2020,NA,N,NA,?,NA,Y,"I think a lot of fatty tissue in cavity (images 7934-35). Kept some tissue for barcoding if reqd, in with head. Quite an obvious extendable mouth/anterior stomach!",NA,"gut black, long",NA
HB1907,2,MWT6,169,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,6/9/2020,7931,NA,NA,347,4.26,~0.1,NA,N,Y,N,N,0,Empty,NA,NA,NA,NA,0,6/25/2020,NA,N,NA,?,NA,Y,"I think a lot of fatty tissue in cavity (images 7934-35). Kept some tissue for barcoding if reqd, in with head. Quite an obvious extendable mouth/anterior stomach!",NA,"gut black, long",NA
HB1907,2,MWT6,171,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,6/9/2020,7936,108,NA,NA,4.27,0.14,NA,N,Y,Y,Y,NA,Hyperiidea,NA,NA,NA,1,2,7/1/2020,NA,Y,~0.15,?,NA,Y,Didn't keep body.,NA,"but black, vial orange; from prey. hyperiid obvious, but number not clear, too digested. but bust open invial. 1 worm parasite inside gut i thinnk but can't be sure due to gut being open.",NA
HB1907,2,MWT6,171,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,6/9/2020,7936,108,NA,NA,4.27,0.14,NA,N,Y,Y,Y,1,Hyperiidea,NA,NA,NA,NA,2,7/1/2020,NA,Y,~0.15,?,NA,Y,Didn't keep body.,NA,"but black, vial orange; from prey. hyperiid obvious, but number not clear, too digested. but bust open invial. 1 worm parasite inside gut i thinnk but can't be sure due to gut being open.",NA
HB1907,2,MWT6,171,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,6/9/2020,7936,108,NA,NA,4.27,0.14,NA,N,Y,Y,Y,NA,Calanoid,NA,NA,NA,1,2,7/1/2020,NA,Y,~0.15,?,NA,Y,Didn't keep body.,NA,"but black, vial orange; from prey. hyperiid obvious, but number not clear, too digested. but bust open invial. 1 worm parasite inside gut i thinnk but can't be sure due to gut being open.",NA
